ts,machine_id,tag,value,unit
2026-02-23T22:31:15+00:00,LNK-01,TempGearbox_C,64.536,C
2026-02-23T22:31:15+00:00,LNK-01,TempMotor_C,59.679,C
2026-02-23T22:31:15+00:00,LNK-01,MachineState,1.0,state
2026-02-23T22:31:15+00:00,LNK-01,WireBreak,0.0,flag
2026-02-23T22:31:15+00:00,LNK-01,SlipDetected,0.0,flag
2026-02-23T22:32:15+00:00,LNK-01,LineSpeed_mpm,188.388,m/min
2026-02-23T22:32:15+00:00,LNK-01,Tension_N,45.561,N
2026-02-23T22:32:15+00:00,LNK-01,SpoolRPM,1265.377,rpm
2026-02-23T22:32:15+00:00,LNK-01,SpoolDiameter_mm,527.556,mm
2026-02-23T22:32:15+00:00,LNK-01,MainMotorCurrent_A,40.364,A
2026-02-23T22:32:15+00:00,LNK-01,Vibration_mm_s,1.828,mm/s
2026-02-23T22:32:15+00:00,LNK-01,TempGearbox_C,64.795,C
2026-02-23T22:32:15+00:00,LNK-01,TempMotor_C,60.278,C
2026-02-23T22:32:15+00:00,LNK-01,MachineState,1.0,state
2026-02-23T22:32:15+00:00,LNK-01,WireBreak,0.0,flag
2026-02-23T22:32:15+00:00,LNK-01,SlipDetected,0.0,flag
2026-02-23T22:33:15+00:00,LNK-01,LineSpeed_mpm,187.41,m/min
2026-02-23T22:33:15+00:00,LNK-01,Tension_N,44.843,N
2026-02-23T22:33:15+00:00,LNK-01,SpoolRPM,1268.592,rpm
2026-02-23T22:33:15+00:00,LNK-01,SpoolDiameter_mm,527.219,mm
2026-02-23T22:33:15+00:00,LNK-01,MainMotorCurrent_A,41.277,A
2026-02-23T22:33:15+00:00,LNK-01,Vibration_mm_s,1.772,mm/s
2026-02-23T22:33:15+00:00,LNK-01,TempGearbox_C,64.142,C
2026-02-23T22:33:15+00:00,LNK-01,TempMotor_C,60.274,C
2026-02-23T22:33:15+00:00,LNK-01,MachineState,1.0,state
2026-02-23T22:33:15+00:00,LNK-01,WireBreak,0.0,flag
2026-02-23T22:33:15+00:00,LNK-01,SlipDetected,0.0,flag
2026-02-23T22:34:15+00:00,LNK-01,LineSpeed_mpm,187.461,m/min
2026-02-23T22:34:15+00:00,LNK-01,Tension_N,45.399,N
2026-02-23T22:34:15+00:00,LNK-01,SpoolRPM,1258.392,rpm
2026-02-23T22:34:15+00:00,LNK-01,SpoolDiameter_mm,527.207,mm
2026-02-23T22:34:15+00:00,LNK-01,MainMotorCurrent_A,40.21,A
2026-02-23T22:34:15+00:00,LNK-01,Vibration_mm_s,1.772,mm/s
2026-02-23T22:34:15+00:00,LNK-01,TempGearbox_C,64.668,C
2026-02-23T22:34:15+00:00,LNK-01,TempMotor_C,59.779,C
2026-02-23T22:34:15+00:00,LNK-01,MachineState,1.0,state
2026-02-23T22:34:15+00:00,LNK-01,WireBreak,0.0,flag
2026-02-23T22:34:15+00:00,LNK-01,SlipDetected,0.0,flag
2026-02-23T22:35:15+00:00,LNK-01,LineSpeed_mpm,187.032,m/min
2026-02-23T22:35:15+00:00,LNK-01,Tension_N,45.062,N
2026-02-23T22:35:15+00:00,LNK-01,SpoolRPM,1271.273,rpm
2026-02-23T22:35:15+00:00,LNK-01,SpoolDiameter_mm,527.041,mm
2026-02-23T22:35:15+00:00,LNK-01,MainMotorCurrent_A,40.445,A
2026-02-23T22:35:15+00:00,LNK-01,Vibration_mm_s,1.733,mm/s
2026-02-23T22:35:15+00:00,LNK-01,TempGearbox_C,64.397,C
2026-02-23T22:35:15+00:00,LNK-01,TempMotor_C,59.882,C
2026-02-23T22:35:15+00:00,LNK-01,MachineState,1.0,state
2026-02-23T22:35:15+00:00,LNK-01,WireBreak,0.0,flag
2026-02-23T22:35:15+00:00,LNK-01,SlipDetected,0.0,flag
2026-02-23T22:36:15+00:00,LNK-01,LineSpeed_mpm,185.203,m/min
2026-02-23T22:36:15+00:00,LNK-01,Tension_N,44.868,N
2026-02-23T22:36:15+00:00,LNK-01,SpoolRPM,1261.378,rpm
2026-02-23T22:36:15+00:00,LNK-01,SpoolDiameter_mm,526.715,mm
2026-02-23T22:36:15+00:00,LNK-01,MainMotorCurrent_A,41.134,A
2026-02-23T22:36:15+00:00,LNK-01,Vibration_mm_s,1.77,mm/s
2026-02-23T22:36:15+00:00,LNK-01,TempGearbox_C,64.309,C
2026-02-23T22:36:15+00:00,LNK-01,TempMotor_C,59.81,C
2026-02-23T22:36:15+00:00,LNK-01,MachineState,1.0,state
2026-02-23T22:36:15+00:00,LNK-01,WireBreak,0.0,flag
2026-02-23T22:36:15+00:00,LNK-01,SlipDetected,0.0,flag
2026-02-23T22:37:15+00:00,LNK-01,LineSpeed_mpm,186.016,m/min
2026-02-23T22:37:15+00:00,LNK-01,Tension_N,44.861,N
2026-02-23T22:37:15+00:00,LNK-01,SpoolRPM,1268.269,rpm
2026-02-23T22:37:15+00:00,LNK-01,SpoolDiameter_mm,526.963,mm
2026-02-23T22:37:15+00:00,LNK-01,MainMotorCurrent_A,40.529,A
2026-02-23T22:37:15+00:00,LNK-01,Vibration_mm_s,1.699,mm/s
2026-02-23T22:37:15+00:00,LNK-01,TempGearbox_C,64.636,C
2026-02-23T22:37:15+00:00,LNK-01,TempMotor_C,59.801,C
2026-02-23T22:37:15+00:00,LNK-01,MachineState,1.0,state
2026-02-23T22:37:15+00:00,LNK-01,WireBreak,0.0,flag
2026-02-23T22:37:15+00:00,LNK-01,SlipDetected,0.0,flag
2026-02-23T22:38:15+00:00,LNK-01,LineSpeed_mpm,186.526,m/min
2026-02-23T22:38:15+00:00,LNK-01,Tension_N,44.849,N
2026-02-23T22:38:15+00:00,LNK-01,SpoolRPM,1264.531,rpm
2026-02-23T22:38:15+00:00,LNK-01,SpoolDiameter_mm,527.335,mm
2026-02-23T22:38:15+00:00,LNK-01,MainMotorCurrent_A,40.307,A
2026-02-23T22:38:15+00:00,LNK-01,Vibration_mm_s,1.696,mm/s
2026-02-23T22:38:15+00:00,LNK-01,TempGearbox_C,64.488,C
2026-02-23T22:38:15+00:00,LNK-01,TempMotor_C,59.674,C
2026-02-23T22:38:15+00:00,LNK-01,MachineState,1.0,state
2026-02-23T22:38:15+00:00,LNK-01,WireBreak,0.0,flag
2026-02-23T22:38:15+00:00,LNK-01,SlipDetected,0.0,flag
2026-02-23T22:39:15+00:00,LNK-01,LineSpeed_mpm,187.146,m/min
2026-02-23T22:39:15+00:00,LNK-01,Tension_N,45.405,N
2026-02-23T22:39:15+00:00,LNK-01,SpoolRPM,1270.379,rpm
2026-02-23T22:39:15+00:00,LNK-01,SpoolDiameter_mm,527.339,mm
2026-02-23T22:39:15+00:00,LNK-01,MainMotorCurrent_A,41.124,A
2026-02-23T22:39:15+00:00,LNK-01,Vibration_mm_s,1.738,mm/s
2026-02-23T22:39:15+00:00,LNK-01,TempGearbox_C,64.802,C
2026-02-23T22:39:15+00:00,LNK-01,TempMotor_C,60.102,C
2026-02-23T22:39:15+00:00,LNK-01,MachineState,1.0,state
2026-02-23T22:39:15+00:00,LNK-01,WireBreak,0.0,flag
2026-02-23T22:39:15+00:00,LNK-01,SlipDetected,0.0,flag
2026-02-23T22:40:15+00:00,LNK-01,LineSpeed_mpm,187.454,m/min
2026-02-23T22:40:15+00:00,LNK-01,Tension_N,45.336,N
2026-02-23T22:40:15+00:00,LNK-01,SpoolRPM,1272.579,rpm
2026-02-23T22:40:15+00:00,LNK-01,SpoolDiameter_mm,527.376,mm
2026-02-23T22:40:15+00:00,LNK-01,MainMotorCurrent_A,40.884,A
2026-02-23T22:40:15+00:00,LNK-01,Vibration_mm_s,1.709,mm/s
2026-02-23T22:40:15+00:00,LNK-01,TempGearbox_C,64.799,C
2026-02-23T22:40:15+00:00,LNK-01,TempMotor_C,60.268,C
2026-02-23T22:40:15+00:00,LNK-01,MachineState,1.0,state
2026-02-23T22:40:15+00:00,LNK-01,WireBreak,0.0,flag
2026-02-23T22:40:15+00:00,LNK-01,SlipDetected,0.0,flag
2026-02-23T22:41:15+00:00,LNK-01,LineSpeed_mpm,186.654,m/min
2026-02-23T22:41:15+00:00,LNK-01,Tension_N,45.244,N
2026-02-23T22:41:15+00:00,LNK-01,SpoolRPM,1267.952,rpm
2026-02-23T22:41:15+00:00,LNK-01,SpoolDiameter_mm,527.31,mm
2026-02-23T22:41:15+00:00,LNK-01,MainMotorCurrent_A,40.884,A
2026-02-23T22:41:15+00:00,LNK-01,Vibration_mm_s,1.724,mm/s
2026-02-23T22:41:15+00:00,LNK-01,TempGearbox_C,64.33,C
2026-02-23T22:41:15+00:00,LNK-01,TempMotor_C,60.222,C
2026-02-23T22:41:15+00:00,LNK-01,MachineState,1.0,state
2026-02-23T22:41:15+00:00,LNK-01,WireBreak,0.0,flag
2026-02-23T22:41:15+00:00,LNK-01,SlipDetected,0.0,flag
2026-02-23T22:42:15+00:00,LNK-01,LineSpeed_mpm,187.258,m/min
2026-02-23T22:42:15+00:00,LNK-01,Tension_N,45.794,N
2026-02-23T22:42:15+00:00,LNK-01,SpoolRPM,1263.273,rpm
2026-02-23T22:42:15+00:00,LNK-01,SpoolDiameter_mm,527.28,mm
2026-02-23T22:42:15+00:00,LNK-01,MainMotorCurrent_A,41.204,A
2026-02-23T22:42:15+00:00,LNK-01,Vibration_mm_s,1.813,mm/s
2026-02-23T22:42:15+00:00,LNK-01,TempGearbox_C,64.858,C
2026-02-23T22:42:15+00:00,LNK-01,TempMotor_C,59.896,C
2026-02-23T22:42:15+00:00,LNK-01,MachineState,1.0,state
2026-02-23T22:42:15+00:00,LNK-01,WireBreak,0.0,flag
2026-02-23T22:42:15+00:00,LNK-01,SlipDetected,0.0,flag
2026-02-23T22:43:15+00:00,LNK-01,LineSpeed_mpm,184.921,m/min
2026-02-23T22:43:15+00:00,LNK-01,Tension_N,45.271,N
2026-02-23T22:43:15+00:00,LNK-01,SpoolRPM,1262.623,rpm
2026-02-23T22:43:15+00:00,LNK-01,SpoolDiameter_mm,527.021,mm
2026-02-23T22:43:15+00:00,LNK-01,MainMotorCurrent_A,40.413,A
2026-02-23T22:43:15+00:00,LNK-01,Vibration_mm_s,1.81,mm/s
2026-02-23T22:43:15+00:00,LNK-01,TempGearbox_C,64.637,C
2026-02-23T22:43:15+00:00,LNK-01,TempMotor_C,59.636,C
2026-02-23T22:43:15+00:00,LNK-01,MachineState,1.0,state
2026-02-23T22:43:15+00:00,LNK-01,WireBreak,0.0,flag
2026-02-23T22:43:15+00:00,LNK-01,SlipDetected,0.0,flag
2026-02-23T22:44:15+00:00,LNK-01,LineSpeed_mpm,185.222,m/min
2026-02-23T22:44:15+00:00,LNK-01,Tension_N,45.683,N
2026-02-23T22:44:15+00:00,LNK-01,SpoolRPM,1269.748,rpm
2026-02-23T22:44:15+00:00,LNK-01,SpoolDiameter_mm,526.866,mm
2026-02-23T22:44:15+00:00,LNK-01,MainMotorCurrent_A,41.18,A
2026-02-23T22:44:15+00:00,LNK-01,Vibration_mm_s,1.814,mm/s
2026-02-23T22:44:15+00:00,LNK-01,TempGearbox_C,64.581,C
2026-02-23T22:44:15+00:00,LNK-01,TempMotor_C,59.855,C
2026-02-23T22:44:15+00:00,LNK-01,MachineState,1.0,state
2026-02-23T22:44:15+00:00,LNK-01,WireBreak,0.0,flag
2026-02-23T22:44:15+00:00,LNK-01,SlipDetected,0.0,flag
2026-02-23T22:45:15+00:00,LNK-01,LineSpeed_mpm,186.473,m/min
2026-02-23T22:45:15+00:00,LNK-01,Tension_N,45.449,N
2026-02-23T22:45:15+00:00,LNK-01,SpoolRPM,1265.767,rpm
2026-02-23T22:45:15+00:00,LNK-01,SpoolDiameter_mm,527.494,mm
2026-02-23T22:45:15+00:00,LNK-01,MainMotorCurrent_A,40.755,A
2026-02-23T22:45:15+00:00,LNK-01,Vibration_mm_s,1.741,mm/s
2026-02-23T22:45:15+00:00,LNK-01,TempGearbox_C,64.807,C
2026-02-23T22:45:15+00:00,LNK-01,TempMotor_C,60.008,C
2026-02-23T22:45:15+00:00,LNK-01,MachineState,1.0,state
2026-02-23T22:45:15+00:00,LNK-01,WireBreak,0.0,flag
2026-02-23T22:45:15+00:00,LNK-01,SlipDetected,0.0,flag
2026-02-23T22:46:15+00:00,LNK-01,LineSpeed_mpm,187.967,m/min
2026-02-23T22:46:15+00:00,LNK-01,Tension_N,45.228,N
2026-02-23T22:46:15+00:00,LNK-01,SpoolRPM,1269.597,rpm
2026-02-23T22:46:15+00:00,LNK-01,SpoolDiameter_mm,527.045,mm
2026-02-23T22:46:15+00:00,LNK-01,MainMotorCurrent_A,40.519,A
2026-02-23T22:46:15+00:00,LNK-01,Vibration_mm_s,1.792,mm/s
2026-02-23T22:46:15+00:00,LNK-01,TempGearbox_C,64.22,C
2026-02-23T22:46:15+00:00,LNK-01,TempMotor_C,60.28,C
2026-02-23T22:46:15+00:00,LNK-01,MachineState,1.0,state
2026-02-23T22:46:15+00:00,LNK-01,WireBreak,0.0,flag
2026-02-23T22:46:15+00:00,LNK-01,SlipDetected,0.0,flag
2026-02-23T22:47:15+00:00,LNK-01,LineSpeed_mpm,187.136,m/min
2026-02-23T22:47:15+00:00,LNK-01,Tension_N,45.291,N
2026-02-23T22:47:15+00:00,LNK-01,SpoolRPM,1266.474,rpm
2026-02-23T22:47:15+00:00,LNK-01,SpoolDiameter_mm,526.943,mm
2026-02-23T22:47:15+00:00,LNK-01,MainMotorCurrent_A,41.03,A
2026-02-23T22:47:15+00:00,LNK-01,Vibration_mm_s,1.818,mm/s
2026-02-23T22:47:15+00:00,LNK-01,TempGearbox_C,64.3,C
2026-02-23T22:47:15+00:00,LNK-01,TempMotor_C,60.301,C
2026-02-23T22:47:15+00:00,LNK-01,MachineState,1.0,state
2026-02-23T22:47:15+00:00,LNK-01,WireBreak,0.0,flag
2026-02-23T22:47:15+00:00,LNK-01,SlipDetected,0.0,flag
2026-02-23T22:48:15+00:00,LNK-01,LineSpeed_mpm,185.127,m/min
2026-02-23T22:48:15+00:00,LNK-01,Tension_N,44.839,N
2026-02-23T22:48:15+00:00,LNK-01,SpoolRPM,1270.025,rpm
2026-02-23T22:48:15+00:00,LNK-01,SpoolDiameter_mm,527.231,mm
2026-02-23T22:48:15+00:00,LNK-01,MainMotorCurrent_A,40.748,A
2026-02-23T22:48:15+00:00,LNK-01,Vibration_mm_s,1.765,mm/s
2026-02-23T22:48:15+00:00,LNK-01,TempGearbox_C,64.689,C
2026-02-23T22:48:15+00:00,LNK-01,TempMotor_C,59.609,C
2026-02-23T22:48:15+00:00,LNK-01,MachineState,1.0,state
2026-02-23T22:48:15+00:00,LNK-01,WireBreak,0.0,flag
2026-02-23T22:48:15+00:00,LNK-01,SlipDetected,0.0,flag
2026-02-23T22:49:15+00:00,LNK-01,LineSpeed_mpm,188.127,m/min
2026-02-23T22:49:15+00:00,LNK-01,Tension_N,45.775,N
2026-02-23T22:49:15+00:00,LNK-01,SpoolRPM,1271.452,rpm
2026-02-23T22:49:15+00:00,LNK-01,SpoolDiameter_mm,527.076,mm
2026-02-23T22:49:15+00:00,LNK-01,MainMotorCurrent_A,40.143,A
2026-02-23T22:49:15+00:00,LNK-01,Vibration_mm_s,1.709,mm/s
2026-02-23T22:49:15+00:00,LNK-01,TempGearbox_C,64.281,C
2026-02-23T22:49:15+00:00,LNK-01,TempMotor_C,59.963,C
2026-02-23T22:49:15+00:00,LNK-01,MachineState,1.0,state
2026-02-23T22:49:15+00:00,LNK-01,WireBreak,0.0,flag
2026-02-23T22:49:15+00:00,LNK-01,SlipDetected,0.0,flag
2026-02-23T22:50:15+00:00,LNK-01,LineSpeed_mpm,186.428,m/min
2026-02-23T22:50:15+00:00,LNK-01,Tension_N,45.406,N
2026-02-23T22:50:15+00:00,LNK-01,SpoolRPM,1260.13,rpm
2026-02-23T22:50:15+00:00,LNK-01,SpoolDiameter_mm,527.102,mm
2026-02-23T22:50:15+00:00,LNK-01,MainMotorCurrent_A,40.65,A
2026-02-23T22:50:15+00:00,LNK-01,Vibration_mm_s,1.777,mm/s
2026-02-23T22:50:15+00:00,LNK-01,TempGearbox_C,64.894,C
2026-02-23T22:50:15+00:00,LNK-01,TempMotor_C,59.782,C
2026-02-23T22:50:15+00:00,LNK-01,MachineState,1.0,state
2026-02-23T22:50:15+00:00,LNK-01,WireBreak,0.0,flag
2026-02-23T22:50:15+00:00,LNK-01,SlipDetected,0.0,flag
2026-02-23T22:51:15+00:00,LNK-01,LineSpeed_mpm,188.651,m/min
2026-02-23T22:51:15+00:00,LNK-01,Tension_N,45.235,N
2026-02-23T22:51:15+00:00,LNK-01,SpoolRPM,1272.721,rpm
2026-02-23T22:51:15+00:00,LNK-01,SpoolDiameter_mm,526.744,mm
2026-02-23T22:51:15+00:00,LNK-01,MainMotorCurrent_A,40.286,A
2026-02-23T22:51:15+00:00,LNK-01,Vibration_mm_s,1.687,mm/s
2026-02-23T22:51:15+00:00,LNK-01,TempGearbox_C,64.954,C
2026-02-23T22:51:15+00:00,LNK-01,TempMotor_C,59.862,C
2026-02-23T22:51:15+00:00,LNK-01,MachineState,1.0,state
2026-02-23T22:51:15+00:00,LNK-01,WireBreak,0.0,flag
2026-02-23T22:51:15+00:00,LNK-01,SlipDetected,0.0,flag
2026-02-23T22:52:15+00:00,LNK-01,LineSpeed_mpm,185.398,m/min
2026-02-23T22:52:15+00:00,LNK-01,Tension_N,45.068,N
2026-02-23T22:52:15+00:00,LNK-01,SpoolRPM,1262.907,rpm
2026-02-23T22:52:15+00:00,LNK-01,SpoolDiameter_mm,526.929,mm
2026-02-23T22:52:15+00:00,LNK-01,MainMotorCurrent_A,40.229,A
2026-02-23T22:52:15+00:00,LNK-01,Vibration_mm_s,1.798,mm/s
2026-02-23T22:52:15+00:00,LNK-01,TempGearbox_C,64.823,C
2026-02-23T22:52:15+00:00,LNK-01,TempMotor_C,59.827,C
2026-02-23T22:52:15+00:00,LNK-01,MachineState,1.0,state
2026-02-23T22:52:15+00:00,LNK-01,WireBreak,0.0,flag
2026-02-23T22:52:15+00:00,LNK-01,SlipDetected,0.0,flag
2026-02-23T22:53:15+00:00,LNK-01,LineSpeed_mpm,188.342,m/min
2026-02-23T22:53:15+00:00,LNK-01,Tension_N,45.756,N
2026-02-23T22:53:15+00:00,LNK-01,SpoolRPM,1260.763,rpm
2026-02-23T22:53:15+00:00,LNK-01,SpoolDiameter_mm,527.062,mm
2026-02-23T22:53:15+00:00,LNK-01,MainMotorCurrent_A,40.775,A
2026-02-23T22:53:15+00:00,LNK-01,Vibration_mm_s,1.736,mm/s
2026-02-23T22:53:15+00:00,LNK-01,TempGearbox_C,64.474,C
2026-02-23T22:53:15+00:00,LNK-01,TempMotor_C,59.845,C
2026-02-23T22:53:15+00:00,LNK-01,MachineState,1.0,state
2026-02-23T22:53:15+00:00,LNK-01,WireBreak,0.0,flag
2026-02-23T22:53:15+00:00,LNK-01,SlipDetected,0.0,flag
2026-02-23T22:54:15+00:00,LNK-01,LineSpeed_mpm,187.087,m/min
2026-02-23T22:54:15+00:00,LNK-01,Tension_N,45.514,N
2026-02-23T22:54:15+00:00,LNK-01,SpoolRPM,1264.597,rpm
2026-02-23T22:54:15+00:00,LNK-01,SpoolDiameter_mm,526.528,mm
2026-02-23T22:54:15+00:00,LNK-01,MainMotorCurrent_A,40.76,A
2026-02-23T22:54:15+00:00,LNK-01,Vibration_mm_s,1.833,mm/s
2026-02-23T22:54:15+00:00,LNK-01,TempGearbox_C,64.841,C
2026-02-23T22:54:15+00:00,LNK-01,TempMotor_C,59.664,C
2026-02-23T22:54:15+00:00,LNK-01,MachineState,1.0,state
2026-02-23T22:54:15+00:00,LNK-01,WireBreak,0.0,flag
2026-02-23T22:54:15+00:00,LNK-01,SlipDetected,0.0,flag
2026-02-23T22:55:15+00:00,LNK-01,LineSpeed_mpm,188.906,m/min
2026-02-23T22:55:15+00:00,LNK-01,Tension_N,45.524,N
2026-02-23T22:55:15+00:00,LNK-01,SpoolRPM,1259.147,rpm
2026-02-23T22:55:15+00:00,LNK-01,SpoolDiameter_mm,526.392,mm
2026-02-23T22:55:15+00:00,LNK-01,MainMotorCurrent_A,40.17,A
2026-02-23T22:55:15+00:00,LNK-01,Vibration_mm_s,1.8,mm/s
2026-02-23T22:55:15+00:00,LNK-01,TempGearbox_C,64.56,C
2026-02-23T22:55:15+00:00,LNK-01,TempMotor_C,59.89,C
2026-02-23T22:55:15+00:00,LNK-01,MachineState,1.0,state
2026-02-23T22:55:15+00:00,LNK-01,WireBreak,0.0,flag
2026-02-23T22:55:15+00:00,LNK-01,SlipDetected,0.0,flag
2026-02-23T22:56:15+00:00,LNK-01,LineSpeed_mpm,188.887,m/min
2026-02-23T22:56:15+00:00,LNK-01,Tension_N,44.824,N
2026-02-23T22:56:15+00:00,LNK-01,SpoolRPM,1267.274,rpm
2026-02-23T22:56:15+00:00,LNK-01,SpoolDiameter_mm,526.716,mm
2026-02-23T22:56:15+00:00,LNK-01,MainMotorCurrent_A,40.875,A
2026-02-23T22:56:15+00:00,LNK-01,Vibration_mm_s,1.811,mm/s
2026-02-23T22:56:15+00:00,LNK-01,TempGearbox_C,64.655,C
2026-02-23T22:56:15+00:00,LNK-01,TempMotor_C,59.882,C
2026-02-23T22:56:15+00:00,LNK-01,MachineState,1.0,state
2026-02-23T22:56:15+00:00,LNK-01,WireBreak,0.0,flag
2026-02-23T22:56:15+00:00,LNK-01,SlipDetected,0.0,flag
2026-02-23T22:57:15+00:00,LNK-01,LineSpeed_mpm,185.655,m/min
2026-02-23T22:57:15+00:00,LNK-01,Tension_N,45.335,N
2026-02-23T22:57:15+00:00,LNK-01,SpoolRPM,1265.831,rpm
2026-02-23T22:57:15+00:00,LNK-01,SpoolDiameter_mm,526.73,mm
2026-02-23T22:57:15+00:00,LNK-01,MainMotorCurrent_A,40.714,A
2026-02-23T22:57:15+00:00,LNK-01,Vibration_mm_s,1.714,mm/s
2026-02-23T22:57:15+00:00,LNK-01,TempGearbox_C,64.657,C
2026-02-23T22:57:15+00:00,LNK-01,TempMotor_C,60.005,C
2026-02-23T22:57:15+00:00,LNK-01,MachineState,1.0,state
2026-02-23T22:57:15+00:00,LNK-01,WireBreak,0.0,flag
2026-02-23T22:57:15+00:00,LNK-01,SlipDetected,0.0,flag
2026-02-23T22:58:15+00:00,LNK-01,LineSpeed_mpm,188.333,m/min
2026-02-23T22:58:15+00:00,LNK-01,Tension_N,45.009,N
2026-02-23T22:58:15+00:00,LNK-01,SpoolRPM,1265.025,rpm
2026-02-23T22:58:15+00:00,LNK-01,SpoolDiameter_mm,526.671,mm
2026-02-23T22:58:15+00:00,LNK-01,MainMotorCurrent_A,41.02,A
2026-02-23T22:58:15+00:00,LNK-01,Vibration_mm_s,1.743,mm/s
2026-02-23T22:58:15+00:00,LNK-01,TempGearbox_C,64.957,C
2026-02-23T22:58:15+00:00,LNK-01,TempMotor_C,59.997,C
2026-02-23T22:58:15+00:00,LNK-01,MachineState,1.0,state
2026-02-23T22:58:15+00:00,LNK-01,WireBreak,0.0,flag
2026-02-23T22:58:15+00:00,LNK-01,SlipDetected,0.0,flag
2026-02-23T22:59:15+00:00,LNK-01,LineSpeed_mpm,187.775,m/min
2026-02-23T22:59:15+00:00,LNK-01,Tension_N,44.863,N
2026-02-23T22:59:15+00:00,LNK-01,SpoolRPM,1264.702,rpm
2026-02-23T22:59:15+00:00,LNK-01,SpoolDiameter_mm,526.93,mm
2026-02-23T22:59:15+00:00,LNK-01,MainMotorCurrent_A,40.374,A
2026-02-23T22:59:15+00:00,LNK-01,Vibration_mm_s,1.801,mm/s
2026-02-23T22:59:15+00:00,LNK-01,TempGearbox_C,64.963,C
2026-02-23T22:59:15+00:00,LNK-01,TempMotor_C,60.33,C
2026-02-23T22:59:15+00:00,LNK-01,MachineState,1.0,state
2026-02-23T22:59:15+00:00,LNK-01,WireBreak,0.0,flag
2026-02-23T22:59:15+00:00,LNK-01,SlipDetected,0.0,flag
2026-02-23T23:00:15+00:00,LNK-01,LineSpeed_mpm,188.08,m/min
2026-02-23T23:00:15+00:00,LNK-01,Tension_N,45.286,N
2026-02-23T23:00:15+00:00,LNK-01,SpoolRPM,1258.248,rpm
2026-02-23T23:00:15+00:00,LNK-01,SpoolDiameter_mm,527.11,mm
2026-02-23T23:00:15+00:00,LNK-01,MainMotorCurrent_A,40.289,A
2026-02-23T23:00:15+00:00,LNK-01,Vibration_mm_s,1.76,mm/s
2026-02-23T23:00:15+00:00,LNK-01,TempGearbox_C,64.771,C
2026-02-23T23:00:15+00:00,LNK-01,TempMotor_C,60.312,C
2026-02-23T23:00:15+00:00,LNK-01,MachineState,1.0,state
2026-02-23T23:00:15+00:00,LNK-01,WireBreak,0.0,flag
2026-02-23T23:00:15+00:00,LNK-01,SlipDetected,0.0,flag
2026-02-23T23:01:15+00:00,LNK-01,LineSpeed_mpm,185.287,m/min
2026-02-23T23:01:15+00:00,LNK-01,Tension_N,45.49,N
2026-02-23T23:01:15+00:00,LNK-01,SpoolRPM,1269.766,rpm
2026-02-23T23:01:15+00:00,LNK-01,SpoolDiameter_mm,526.512,mm
2026-02-23T23:01:15+00:00,LNK-01,MainMotorCurrent_A,40.232,A
2026-02-23T23:01:15+00:00,LNK-01,Vibration_mm_s,1.739,mm/s
2026-02-23T23:01:15+00:00,LNK-01,TempGearbox_C,64.802,C
2026-02-23T23:01:15+00:00,LNK-01,TempMotor_C,59.92,C
2026-02-23T23:01:15+00:00,LNK-01,MachineState,1.0,state
2026-02-23T23:01:15+00:00,LNK-01,WireBreak,0.0,flag
2026-02-23T23:01:15+00:00,LNK-01,SlipDetected,0.0,flag
2026-02-23T23:02:15+00:00,LNK-01,LineSpeed_mpm,187.035,m/min
2026-02-23T23:02:15+00:00,LNK-01,Tension_N,45.295,N
2026-02-23T23:02:15+00:00,LNK-01,SpoolRPM,1268.737,rpm
2026-02-23T23:02:15+00:00,LNK-01,SpoolDiameter_mm,526.601,mm
2026-02-23T23:02:15+00:00,LNK-01,MainMotorCurrent_A,41.685,A
2026-02-23T23:02:15+00:00,LNK-01,Vibration_mm_s,1.811,mm/s
2026-02-23T23:02:15+00:00,LNK-01,TempGearbox_C,64.412,C
2026-02-23T23:02:15+00:00,LNK-01,TempMotor_C,59.573,C
2026-02-23T23:02:15+00:00,LNK-01,MachineState,1.0,state
2026-02-23T23:02:15+00:00,LNK-01,WireBreak,0.0,flag
2026-02-23T23:02:15+00:00,LNK-01,SlipDetected,0.0,flag
2026-02-23T23:03:15+00:00,LNK-01,LineSpeed_mpm,188.685,m/min
2026-02-23T23:03:15+00:00,LNK-01,Tension_N,45.633,N
2026-02-23T23:03:15+00:00,LNK-01,SpoolRPM,1268.627,rpm
2026-02-23T23:03:15+00:00,LNK-01,SpoolDiameter_mm,526.724,mm
2026-02-23T23:03:15+00:00,LNK-01,MainMotorCurrent_A,40.247,A
2026-02-23T23:03:15+00:00,LNK-01,Vibration_mm_s,1.759,mm/s
2026-02-23T23:03:15+00:00,LNK-01,TempGearbox_C,64.317,C
2026-02-23T23:03:15+00:00,LNK-01,TempMotor_C,59.587,C
2026-02-23T23:03:15+00:00,LNK-01,MachineState,1.0,state
2026-02-23T23:03:15+00:00,LNK-01,WireBreak,0.0,flag
2026-02-23T23:03:15+00:00,LNK-01,SlipDetected,0.0,flag
2026-02-23T23:04:15+00:00,LNK-01,LineSpeed_mpm,188.965,m/min
2026-02-23T23:04:15+00:00,LNK-01,Tension_N,45.705,N
2026-02-23T23:04:15+00:00,LNK-01,SpoolRPM,1266.984,rpm
2026-02-23T23:04:15+00:00,LNK-01,SpoolDiameter_mm,526.427,mm
2026-02-23T23:04:15+00:00,LNK-01,MainMotorCurrent_A,40.281,A
